縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
NewTaipei,050136,碧瑤中平停車場,25.055575,121.444837,小型車計時30元;小型車月租2500元;,未提供,新北市新莊區中平路、榮華路2段交叉路口
NewTaipei,040032,宏達經營管理顧問有限公司永利停車場,25.005515,121.519689,小型車計時80元;小型車月租9000元;,未提供,新北市永和區永利路47號與永貞路70巷5號1~3F
NewTaipei,040039,香檳停車場,24.998088,121.521373,小型車月租4000元;,未提供,新北市永和區民權路49巷5弄27號B1
NewTaipei,060082,新店高中停車場,24.974172,121.534178,小型車計時30元;小型車月租4000元;重型機車計時30元;重型機車月租1500元;機車計次10元;機車月租300元;,未提供,新北市新店區三民路161號B1、B2
NewTaipei,040006,秀朗國小地下停車場,24.99904,121.521549,小型車計時30元;小型車計時30元;小型車月租4000元;重型機車計時30元;重型機車計時30元;重型機車月租1500元;,未提供,新北永和區民權路1號B1-B3
NewTaipei,030156,探索中和停車場,24.998677,121.486023,小型車計時50元;小型車計時10元;小型車月租4000元;小型車月租1500元;,未提供,新北市中和區建八路3號
NewTaipei,010153,Times 八里中山路停車場,25.14858,121.401715,小型車月租8000元;小型車計時80元;,未提供,新北市八里區中山路2段283號旁
NewTaipei,010146,江翠國中游泳池共構地下停車場,25.027759,121.468527,小型車計時30元;小型車月租4000元;,未提供,新北市板橋區松江街63號B2~B4
NewTaipei,030064,時代大樓地下停車場,25.000442,121.488803,小型車計時60元;小型車月租6000元;,未提供,新北市中和區建康路101、103、105、107、107-1、109、111、113、115、117、119號B1~B3
NewTaipei,020087,台灣聯通介壽停車場,25.071645,121.494788,小型車計時80元;小型車月租8000元;,未提供,新北市三重區龍門路6-1號/1、2、5、6、7、8號車格位
NewTaipei,020113,碧華國小地下停車場,25.084498,121.488906,,未提供,新北市三重區五華街160號B1、B2
NewTaipei,030068,便利停車場威力站,25.001071,121.496721,小型車計時40元;小型車月租4700元;,未提供,新北市中和區中山路2段291、293、295、297號B4、B5及5F至11F
NewTaipei,030026,捷運南勢角站轉乘停車場,24.989849,121.50998,小型車計時30元;小型車計時40元;小型車計時10元;小型車月租4000元;小型車月租2000元;,未提供,新北市中和區捷運路6號B1、B3
NewTaipei,060007,捷運新店站轉乘停車場,24.957589,121.537665,小型車計時30元;小型車計時40元;小型車計時10元;小型車月租3500元;小型車月租1500元;機車計次20元;機車月租300元;,未提供,新北市新店區北宜路1段2號B2~B4
NewTaipei,080030,Times 鶯歌建國路停車場,24.954478,121.353907,小型車計時80元;小型車月租8000元;,未提供,新北市鶯歌區建國路59號旁
NewTaipei,010262,博客停車場燦坤新埔場,25.024387,121.461749,小型車計時40元;小型車月租4500元;,未提供,新北市板橋區雨農路19號B1
NewTaipei,130110,Times土城中央路四段第2停車場,24.959437,121.418537,小型車計時80元;小型車月租8000元;,未提供,新北市土城區中央路4段88號旁
NewTaipei,090059,Times三峽大學路第3停車場,24.94477,121.374021,小型車計時80元;小型車月租8000元;,未提供,新北市三峽區大學路152號旁
NewTaipei,110094,鄉長場停車場,25.075998,121.665653,小型車計時80元;小型車月租8000元;,未提供,新北市汐止區鄉長路1段55巷及鄉長路1段交叉口空地
NewTaipei,130100,土城青和街停車場,24.973667,121.458122,小型車計時80元;小型車月租8000元;,未提供,新北市土城區青和街1巷1號對面空地
NewTaipei,020007,三重區三張地下停車場,25.070442,121.490245,小型車計時30元;小型車月租4000元;重型機車計時30元;重型機車月租1500元;,未提供,新北市三重區大智街188號B1
NewTaipei,180001,深坑區公有立體停車場,25.002116,121.613456,小型車計時30元;小型車計時40元;小型車月租2000元;,未提供,新北市深坑區北深路2段192號
NewTaipei,070040,Times樹林學林路停車場,24.949226,121.378351,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區學林路79號旁
NewTaipei,040058,帥帥停車場,25.010464,121.524419,小型車月租2500元;,未提供,新北市永和區永福水門進入後右轉
NewTaipei,130112,Times土城慶樂街停車場,24.972663,121.439555,小型車計時80元;小型車月租8000元;,未提供,新北市土城區慶樂街2-1號旁
NewTaipei,050039,新莊區中正停車場(二),25.031627,121.432905,小型車計時60元;小型車月租6000元;,未提供,新北市新莊區福營路與福營路125巷口
NewTaipei,050082,新莊區中正停車場,25.031393,121.431335,小型車計時60元;小型車月租6000元;,未提供,新北市新莊區中正路621號
NewTaipei,160019,武泰臻和停車場,25.051364,121.427942,小型車計時30元;小型車月租3000元;,未提供,新北市泰山區明志路2段125號B3
NewTaipei,050230,好市多新莊店第二停車場,25.026418,121.434832,小型車計時100元;,未提供,新北市新莊區建國一路138號旁空地
NewTaipei,010264,江翠3號機車地下停車場,25.029059,121.471768,機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市板橋區文化路2段278號B1
NewTaipei,050233,副都68停車場,25.057389,121.455387,小型車計時30元;小型車月租2500元;,未提供,新北市新莊區富貴路156號旁
NewTaipei,010171,叭叭房新板大樓停車場,25.011153,121.463802,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區中山路1段141號B3
NewTaipei,110095,Times汐止秀峰路停車場,25.063235,121.660131,小型車計時80元;小型車月租8000元;,未提供,新北市汐止區秀峰路119號旁
NewTaipei,050213,博客停車場開發股份有限公司藏壽司思源場停車場,25.048126,121.460175,小型車計時50元;小型車計時60元;,未提供,新北市新莊區思源路168號
NewTaipei,030146,豪庭電機股份有限公司全聯中和新生店停車場,24.998371,121.483896,小型車計時50元;機車計時20元;,未提供,新北市中和區新生街255號
NewTaipei,020192,二重公園地下停車場,25.06637,121.475644,小型車計時30元;小型車月租3300元;身障車月租1650元;機車計次20元;機車月租300元;重型機車計時30元;重型機車月租1500元;,未提供,新北市三重區疏洪東路2段131號B1、B2
NewTaipei,070050,三多停車場(樹林),25.006342,121.414944,小型車計時20元;小型車計時30元;小型車月租2000元;,未提供,新北市樹林區三多路123號對面
NewTaipei,010150,新店安坑停車場(正承),24.977036,121.515878,小型車計時50元;小型車月租5000元;,未提供,新北市新店區安民街與安興路口
NewTaipei,020222,太平洋三站停車場,25.045917,121.468531,小型車計時40元;小型車月租4500元;機車計次50元;機車月租900元;,未提供,新北市三重區重新路5段609巷10號B2
NewTaipei,110096,USPACE汐止工建停車場,25.063012,121.637886,小型車計時60元;小型車月租5000元;,未提供,新北市汐止區工建路153號旁
NewTaipei,030101,雙和醫院第一醫療大樓地下停車場,24.992152,121.493706,小型車計時40元;小型車月租5000元;機車計次20元;,未提供,新北市中和區中正路291號B1~B2
NewTaipei,030102,雙和醫院第二醫療大樓地下停車場,24.991809,121.493699,小型車計時40元;小型車月租5000元;重型機車計時40元;,未提供,新北市中和區中正路291號B2~B5
NewTaipei,230026,宏達經營管理顧問有限公司八里停車場,25.148318,121.400086,小型車計時40元;小型車月租4000元;,未提供,新北市八里區中山路2段406巷19號對面空地
NewTaipei,040076,Times永和大新街停車場,25.0083,121.51598,小型車計時80元;小型車月租8000元;,未提供,新北市永和區大新街50-1號旁
NewTaipei,100053,USPACE正大竹圍停車場,25.141395,121.459976,小型車計時80元;小型車月租6000元;,未提供,新北市淡水區民權路27號前棟5樓頂
NewTaipei,140060,修紳停車場,25.075005,121.470638,小型車月租3500元;,未提供,新北市蘆洲區國道路2段90號A區停車場
NewTaipei,060143,Times新店央北二啟文停車場,24.978671,121.528097,小型車計時80元;小型車月租8000元;,未提供,新北市新店區央北二路、啟文路及合記街口
NewTaipei,050186,車堡寶實業股份有限公司新莊光明場停車場,25.016371,121.424494,小型車計時60元;小型車月租6000元;,未提供,新北市新莊區民安西路172巷6弄20號旁空地
NewTaipei,020107,光武停車場,25.07704,121.483792,小型車計時80元;小型車月租8000元;,未提供,新北市三重區車路頭街151號旁空地
NewTaipei,010039,板橋區臺北紙廠臨時平面停車場,25.002995,121.446352,小型車計時20元;小型車計時30元;小型車月租3000元;機車計次10元;機車計次120元;,未提供,新北市板橋區大觀路2段28號
NewTaipei,020223,RightHereParking瑞誼停車場,25.055587,121.482971,小型車計時60元;,未提供,新北市三重區捷運路77之1、77之2號B1~B4
NewTaipei,140003,蘆洲區中山機械停車場,25.083448,121.472983,小型車計時30元;小型車月租3000元;小型車月租3700元;,未提供,新北市蘆洲區得勝街107號
NewTaipei,170053,致和停車場,24.999631,121.529218,小型車月租4000元;,未提供,新北市永和區環河東路4段20號對面堤防外高灘地
NewTaipei,110097,麟旺樟樹灣停車場,25.063359,121.642014,小型車計時60元;小型車月租3500元;,未提供,新北市汐止區樟樹一路97號對面空地
NewTaipei,080048,城市車旅鶯歌鳳鳴停車場,24.971228,121.332881,小型車計時80元;小型車月租8000元;,未提供,新北市鶯歌區鳳鳴路與龍五路交叉口
NewTaipei,040026,双和停車場,25.000067,121.506648,小型車計時40元;小型車月租3500元;,未提供,新北市永和區中和路305巷口西側旁空地
NewTaipei,070033,圳福收費停車場,24.998174,121.42962,小型車月租1500元;,未提供,新北市樹林區樹新路250-1號旁
NewTaipei,030066,中和二平面停車場,24.99845,121.5068,小型車計時60元;小型車月租4000元;,未提供,新北市中和區中和路230巷27號對面空地
NewTaipei,020225,Times三重捷運路第5停車場,25.054791,121.483946,小型車計時80元;小型車月租8000元;,未提供,新北市三重區捷運路22巷21號旁停車場
NewTaipei,110046,國泰汐止宿舍停車場,25.074711,121.661407,小型車計時60元;小型車月租6000元;,未提供,新北市汐止區建成路160巷63號B1、B2
NewTaipei,070065,羊咩咩停車場,25.007614,121.421403,小型車計時30元;小型車月租2800元;,未提供,新北市樹林區俊保路160號/樹潭消防分隊旁
NewTaipei,270016,新世紀語文短期補習班停車場,25.225376,121.634679,小型車計時30元;,未提供,新北市金山區文化三路39號
NewTaipei,130115,上源停車場,24.979944,121.457571,小型車計時30元;小型車月租3500元;,未提供,新北市土城區青和街333號旁
NewTaipei,010068,板橋金站停車場,25.007123,121.459123,小型車計時50元;,未提供,新北市板橋區館前西路6號B1/74~79、89~93、95、B2/56、57、59、65~68、73、B3/1~10、12~16、25、26、28、29、31、33~37號車格位
NewTaipei,110045,雍和台北園區收費停車場,25.058426,121.625723,小型車計時30元;小型車月租3000元;,未提供,新北市汐止區南陽街185~213號B1
NewTaipei,060144,(新店區)USPACE車位共享平臺停車場,24.957557,121.534317,;,未提供,
NewTaipei,010072,Uspace板橋旗艦停車場,25.014112,121.470122,小型車計時60元;小型車月租6000元;,未提供,新北市板橋區中山路1段279號
NewTaipei,060145,新店安興平面停車場,24.976795,121.515626,小型車計時30元;小型車月租4000元;機車免費;,未提供,新北市新店區安興路與安民街交叉口
NewTaipei,100018,北新停車場,25.178416,121.449073,小型車計時每2小時50元;小型車月租2200元;機車免費;,未提供,新北市淡水區北新路184巷口
NewTaipei,070016,樹林國小慶福樓地下室及家長接送區停車場,24.989369,121.417581,小型車月租2500元;小型車月租1500元;,未提供,新北市樹林區育英街176號B1及校外平面停車場
NewTaipei,140038,168停車聯盟-蘆洲三民場停車場,25.083676,121.475195,小型車計時100元;小型車月租8000元;,未提供,新北市蘆洲區三民路33號旁空地
NewTaipei,080033,礫間停車場,24.955227,121.358924,小型車計時20元;小型車計時40元;小型車月租3000元;身障車月租1500元;,未提供,新北市鶯歌區館前路與文化路371巷交叉口
NewTaipei,010122,便利停車場新巨蛋站,25.02366,121.468738,小型車計時50元;小型車月租6000元;機車計時10元;機車月租1500元;,未提供,新北市板橋區文化路1段360號B2/小型車1055~1087及1104~1108號車格位、機車466~565號車格位
NewTaipei,050226,新北新莊凱悅嘉軒酒店停車場,25.060226,121.454157,小型車計時80元;小型車月租8000元;機車計次50元;,未提供,新北市新莊區新北大道3段79號B1~B4
NewTaipei,070010,大同國民小學活動中心地下停車場,24.981425,121.417455,小型車月租3500元;,未提供,新北市樹林區大同街43號B1
NewTaipei,170033,國立臺灣師範大學林口校區資訊與教學大樓地下停車場,25.067118,121.401995,小型車月租720元;,未提供,新北市林口區仁愛路1段2號(林口校區)資訊與教學大樓B1
