縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
Taipei,015,峨眉立體停車場,25.04423,121.50531,"小型車：計時 週一~週五(10時~22時)50元/時，(22時~10時)10元/時，週六、週日、行政機關放假之紀念日與民俗日(10時~24時)60元/時，(24時~10時)10元/時，全程以半小時計;月租 全日4,800元，日間4,000元(10時~22時)，夜間500元(21時~09時)。機車：機車收費20元/次;機車月租300元/月",無,峨眉街83號地下1層及地上7層
Taipei,720,健康2區社會住宅地下停車場,25.05447,121.56586,"計時：小型車及大型重型機車30元/時，機車10元/時(當日單次停車最高收費上限20元/次，隔日另計)，全程以半小時計。月租：小型車全日5,250元/月，日間2,800元(07-20)，夜間2,450元/月(18-09)，大型重機2,625元/月，機車300元/月。",無,健康路309號(地下1至3層)
Taipei,187,松山工農地下停車場,25.03958,121.57228,"小型車：計時 週一~週五30元/時，週六、週日、行政機關放假之紀念日與民俗日40元/時，全程以半小時計；月租 全日5,200元，大型重機2,600元/月。機車：10元/時，當日單次停車最高收費上限20元/次，隔日另計；月租300元/月。",無,忠孝東路5段236巷15號地下
Taipei,062,忠孝玉成停車場,25.046,121.58363,小型車：計時 150元/時，全程以半小時計;月租 全日8000元,無,忠孝東路6段62號旁空地
Taipei,702,大港墘公園地下停車場,25.07851,121.5743,"計時：小型車及大型重型機車週一至週五40元/時(08-20)，20元/時(20-08)，週六、週日、行政機關放假之紀念日與民俗日20元/時，機車10元/時，當日單次最高收費上限30元/次(隔日另計)，停車全程以半小時計。月租：小型車全日4,800元/月，機車300元/月。",無,洲子街18號地下1至2層
Taipei,025,古亭國中地下停車場,25.02384,121.51001,"小型車(含大型重型機車)：計時 30元/時，停車全程以半小時計；月租 全日5,250元，夜間2,800元(18時~08時)。",無,中華路2段606巷1號地下
Taipei,057,市民大道公中段停車場,25.04834,121.51917,"小型車：計時 40元/時(08-18)，10元/時(18-08)，停車全程以半小時計；月租 全日4,800元，日間3,200元(07-19)，夜間1,200元(20-08)。",無,公園路至中山北路地下室
Taipei,093,建成公園地下停車場,25.05389,121.51822,"計時：小型車/大重機50元/時 (10~22)，30元/時(22~10)，機車10元/時(當日當次最高30元，隔日另計)，全程以半小時計;月租：小型車全日5,760元，大重機專用格位全日2,880元，機車300元/月。",無,承德路2段31號地下
Taipei,119,大龍國小地下停車場,25.07411,121.51721,"計時：小型車週一~週五30元/時，週六、週日、行政機關放假之紀念日與民俗日40元/時，全程以半小時計；月租：小型車全日4,800元，日間2,000元(07時~19時)，夜間2,400元(19時~08時)。計次：機車20元/次，隔日另計。",無,哈密街47號地下1層
Taipei,085,臺北花木批發市場地下停車場,25.00442,121.54062,"計時:小型車/大重機20元/時，機車10元/時(當日當次收費上限20元)，全程以半小時計。月租:小型車：全日4,800元、日間2,400元(07-19)、夜間1,500元(19-08)；大重機全日2,400元；機車全日300元。",無,興隆路1段15號地下(地下共2層)
Taipei,021,前港公園地下停車場,25.08603,121.52132,"小型車：計時 20元/時(02時~19時)，40元/時(19時~02時)，全程以半小時計；月租 全日5,200元，日間2,600元(07時~19時)。",無,前港街45號地下
Taipei,037,大安高工地下停車場,25.03257,121.54092,"小型車及大型重型機車：計時 50元/時(09-21)，10元/時(21-09)，停車全程以半小時計。月租：小型車全日5,760元/月，日間4,200元/月(07-20)，夜間1,500元(20-07)，大型重型機車2,880元/月。",無,信義路3段166巷6弄12號地下(共2層)
Taipei,023,民權公園地下停車場,25.06136,121.55896,"計時：小型車及大型重型機車30元/時(08-22)，10元/時(22-08)，停車全程以半小時計。月租：小型車全日5,000元/月，日間2,800元/月(07-19)，大型重型機車2,500元/月。",無,民權東路4段180號地下(地下共3層)
Taipei,014,興雅國中地下停車場,25.0349,121.5728,"小型車：計時 30元/時，全程以半小時計；月租 全日4,800元，日間2,800元(07時~19時)，夜間2,000元(19時~08時)，大型重機2,400元/月。",無,松德路200巷18號地下
Taipei,760,延平國小地下停車場,25.06693,121.51192,"計時：小型車(含大型重型機車)40元/時，機車10元/時(當日單次停車最高收費上限20元/日，隔日另計)，停車全程以半小時計；月租：小型車全日4,800元，夜間2,400元(19時~07時)，大型重機全日2,400元/月，機車全日300元/月。",無,昌吉街97號地下層
Taipei,019,塔城公園地下停車場,25.05096,121.51065,"計時：30元/時，全程半小時計費。月租：全日月票5,760元、夜間月票3,000元(21-8)。",無,塔城街11號地下
Taipei,721,東明公共住宅甲區地下停車場,25.05426,121.60395,"計時：小型車星期一至星期五20元/時，星期六、日與行政機關放假之紀念日、民俗日40元/時，停車全程以半小時計。月租：小型車全日3,000元/月，機車300元/月。",無,南港路2段60巷12、16、18號地下1至3層
Taoyuan,AO020023,台貿停車場,24.937759399414062,121.256591796875,小型車臨時停車收費方式： 平日計時：每小時30元，當日最高收費100元 假日計時：每小時30元，當日最高收費150元  ​※ 相關停車須知皆以現場公告為準。,無,桃園市中壢區台貿二街96號
Taoyuan,AO010024,新民立體停車場,24.992809295654297,121.31108093261719,計時：30元/時、月租3600元,無,桃園市桃園區民權路32號
Taoyuan,AO040002,五福地下停車場,25.055889129638672,121.29473876953125,臨停20元/時、進場未滿30分鐘免費、月租2400元,有,桃園市蘆竹區五福一路135號
Taoyuan,AO020020,中鑄停車場,24.96776008605957,121.24944305419922,計時：30元/時、月租3600元,無,桃園市中壢區中華路一段619巷
Taoyuan,AO070008,忠勇停車場,24.96544075012207,121.3056411743164,計時20元/時。月租季繳3600元。,無,桃園市八德區忠勇一街與忠勇六街交叉口
Taoyuan,AO020015,站前西停車場,25.00960922241211,121.2162094116211,10/h,無,桃園市中壢區青園路 高鐵西路一段
Taoyuan,AO070004,廣豐二停車場,24.965110778808594,121.29544067382812,小型車臨停計時30元/時      小型車全日月租每月3600元。 (進場未滿30分鐘內離場免予收費。  停車時數未滿1小時者，以1小時收費。        停車時數逾1小時以上，以半小時為計費單位。),無,桃園市八德區334廣豐三街2號對面
Taoyuan,AO080013,瑞塘停車場,24.908510208129883,121.17900085449219,臨停20元/時、月租2400元/月,無,桃園市楊梅區瑞溪二路與萬大路口
Taoyuan,AO020002,中壢復興站,24.97430992126465,121.25128936767578,小型車臨時停車收費方式：  全日計時：每小時20元，當日最高收費100元,無, 桃園市中壢區文化二路161號 
Taoyuan,AO060006,新榮平面停車場,24.944740295410156,121.21417999267578,臨停20元/時、月租2400元/月,無,桃園市平鎮區新德街186號旁
Taoyuan,AO090003,僑愛停車場,24.921689987182617,121.29405212402344,計時：20元/時(0-24),無,桃園市大溪區介壽路108號
Taoyuan,AO020007,中壢自強立體停車場,24.96841049194336,121.25846862792969,小型車臨時停車收費方式：  全日計時：每小時30元，當日最高收費150元  機車臨時停車收費方式：  當日計次：每次20元,有,320桃園市中壢區強國路66號
Taoyuan,AO050001,東龍停車場,24.863800048828125,121.21585083007812,"30元/每小時,24小時營運",無,龍潭區龍華路128號旁
Taoyuan,AO070013,八德區永福停車場,24.96278953552246,121.29817199707031,計時:每小時20元當日最高100元月租2000元,無,桃園市八德區永福西街36號對面
Taoyuan,AO050002,運動公園平面停車場,24.867610931396484,121.2184066772461,"30元/每小時,24小時營運，月租3600元",無,桃園市龍潭區北龍路262號旁
Taoyuan,AO070017,明光街停車場,24.98271942138672,121.27967834472656,計時,無,桃園市八德區明光街49巷1號
Taoyuan,AO070003,廣豐一停車場,24.96759033203125,121.29692077636719,小型車臨停計時30元/時      小型車全日月租每月3600元。 (進場未滿30分鐘內離場免予收費。  停車時數未滿1小時者，以1小時收費。        停車時數逾1小時以上，以半小時為計費單位。),無,桃園市八德區334桃德路100巷65號
Taoyuan,AO100003,大園區廣停二停車場,25.053180694580078,121.17475891113281,免費,無,桃園市大園區南區中路1號
Taoyuan,AO070018,永豐路停車場,24.974090576171875,121.27355194091797,計時,無,桃園市八德區永豐路490號
Taoyuan,AO020024,龍平停車場,24.931669235229492,121.25721740722656,小型車臨時停車收費方式： 全日計時：每小時30元，當日最高收費120元  ※ 相關停車須知皆以現場公告為準。,無,桃園市中壢區龍江路62號
Taoyuan,AO010022,孔廟停車場,25.001720428466797,121.32711791992188,30元/時,無,桃園市桃園區公園路42號
Taoyuan,AO040005,大竹圍平面停車場,25.023880004882812,121.26165008544922,臨停20元/時、進場未滿30分鐘免費、月租2400元,無,桃園市蘆竹區博愛街與明德街交叉口
Taoyuan,AO020012,正光二街停車場,24.95949935913086,121.205322265625,30/h,無,桃園市中壢區正光三街70巷
Taoyuan,AO030009,建國一村停車場,24.991880416870117,121.32308197021484,計時:每小時20元當日最高100元月租1800元季繳4500元,無,桃園市龜山區萬壽路二段39號旁
Taoyuan,AO060002,廣南平面停車場,24.944990158081055,121.2087173461914,臨停20元/時、進場未滿30分鐘免費、月租2400元,無,桃園市平鎮區環南路二段11號旁
Taoyuan,AO020021,興仁公園停車場,24.966190338134766,121.2633285522461,計時：30元/時、月租3600元,無,桃園市中壢區興安一街2號
Taoyuan,AO010003,水汴頭平面停車場,25.029460906982422,121.29918670654297,計時:20元/時，每12時50元,無,桃園市桃園區經國一路77號旁邊停車場
Taoyuan,AO060007,大興平面停車場,24.911630630493164,121.2090835571289,臨停20元/時、月租2400元/月,無,桃園市平鎮區大興街與金城交叉口
Taoyuan,AO010018,東門溪停車場,24.99070930480957,121.31620025634766,當日10元/次,無,桃園市桃園區復興路51號
Taoyuan,AO020001,中壢忠孝黃昏市場站,24.98240089416504,121.25348663330078,小型車臨時停車收費方式：  全日計時：每半小時15元，當日最高收費100元,無,中壢區忠孝路476號
Taoyuan,AO080017,  五福公園停車場 ,24.909900665283203,121.18428039550781,計時,無,桃園市楊梅區文化街295巷
Taoyuan,AO020016,永春停車場,25.012939453125,121.20565032958984,10/h,無,桃園市中壢區永順街 永春路
Taoyuan,AO040006,南崁廣停一平面停車場,25.080339431762695,121.28497314453125,當日當次20元,無,桃園市蘆竹區南山路三段125號旁
Taoyuan,AO020005,中壢內壢站,24.972009658813477,121.25563049316406,小型車臨時停車收費方式：  全日計時：每小時30元，當日最高收費180元,無,桃園市中壢區中華路一段364號
Taoyuan,AO060001,貿東停車場,24.927770614624023,121.2529067993164,小型車臨時停車收費方式： 平日計時：每小時30元，當日最高收費150元 假日計時：每小時30元，當日最高收費200元  ​※ 相關停車須知皆以現場公告為準。,無,桃園市中壢區平鎮區貿五路18號
